what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041512875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041514613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041540210
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.run",1309041543548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041545653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041548596
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1309041549826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041550810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041559289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041597651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041598230
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309041601736
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309041611717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041616636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041631565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041644554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041645222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041725947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextEditor",1309041730328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309041730422
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1309041742130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041830500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041830821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041831021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041836478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041836725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041836900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041837076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041843044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1309041843284
